URL	DESCRIPTION	AVG_PRICE	MAX_PRICE	MIN_PRICE	ALL_PRICES
https://www.esplanade.com/events/2015/a-night-at-the-movies?GenreNames=Music	Lai have seen phenomenal success and he returns with yet another stunning line-up of silver screen favourites. Whether you like romance, thriller or sci-fi, there is something for everyone with selections from The Godfather, Mission Impossible, Psycho, Back to the Future and many more award-winning films. Book early to secure the best seats in the house!	43.333333333333336	80.0	20.0	28.0;42.0;60.0;80.0;20.0;30.0
https://www.esplanade.com/events/2015/azrin?GenreNames=Music	Cross the borders from Egypt to Iraq, travel up to Turkey, then fly west to Morocco. Azrin Abdullah brings you around the Middle East through the oud playing styles of these different regions. With accompaniment by flautist Alhafiz Jamat and percussionist Nizar Fauzie, and featuring exotic and seldom-heard Middle Eastern tunes of oud masters and legendary composers such as Riyadh Sunbaty, Tanburi Jamil Bey and Mamdouh El Gebaly to name a few, this performance will keep you mesmerised and entertained. About Azrin Abdullah Azrin Abdullah is an active member of the Malay traditional music ensemble Sri Mahligai. He has been composing and arranging music for Malay dance items and productions since 2003, and is often engaged as music director for theatre and dance productions. He was a featured musician at Chingay 2011 and National Day Parade 2012, and composed the song Anyaman Jati (Weaving Personas) which won the Malay contingent at Chingay 2014 the Most Lively Contingent award. His love for the oud developed as he was learning the guitar, and in 2014, he attended an advance instrumental course under the National Conservatory of Arts in Kuala Lumpur. Besides composing and arranging songs, Azrin Abdullah teaches guitar and oud to interested parties, and conducts workshops in schools and different education institutions.	0.0	0.0	0.0	0.0
https://www.esplanade.com/events/2015/back-to-beethoven-the-first-viennese-school?GenreNames=Music	Haydn Piano Trio No. 39 in G Major, Hob. XV: 25 Beethoven 14 Variations on an Original Theme in Eb Major, Opus 44 Beethoven Piano Trio in G Major, Opus 1 No. 2 Take a journey back to late 18th century Vienna as the Incursion Trio presents Back to Beethoven (I): The First Viennese School – the first in a series of Beethoven’s piano trio cycle recitals. Be enthralled by an evening of music that showcases the trendsetting artistry of Haydn and Beethoven, composers who influenced European art music for an entire century. Not inheritors of tradition, but progenitors of style! “Polished, confidence…lovely sound” — The Straits Times More details Less details	20.0	20.0	20.0	20.0
https://www.esplanade.com/events/2015/beethoven-piano-concertos-nos-3-with-stephen-hough?GenreNames=Music	Lan Shui, conductorStephen Hough, piano BEETHOVEN Piano Concerto No. 3 in C minor, Op. 37 BRUCKNER Symphony No. 8 in C minor The dramatic Third Concerto is the only one of Beethoven’s concertos to be written in a minor key, and broke new ground at the time of its 1803 premiere in Vienna. From the mysterious opening minutes, through a heartbreaking slow movement and a triumphant conclusion, Bruckner’s magnificent Eighth covers an extraordinary emotional span and is considered by many to be his greatest work.	41.5	75.0	15.0	15.0;22.0;32.0;45.0;60.0;75.0
https://www.esplanade.com/events/2015/bryson-andres-duke-of-pianeet-live?GenreNames=Music	“Andres is one of Alaska's most talented teens.” Anchorage Daily News “"[Duke of Pianeet] produced some of the most musical and sensitive Alkan interpretations on YouTube.” Jack Gibbons With over 10 million views, Filipino-Alaskan violinist Bryson Andres' edgy performance of OneRepublic’s “Secrets” is just one of his self-penned pop covers ranging from Coldplay, Gotye, David Guetta, Sia, Beyonce, Lady Gaga and Lana Del Rey, similarly watched by millions. One of Japan's most prolific classical and anime-pop composers and arrangers, Yui Morishita aka "Duke of Pianeet" brings to life anime themes with his virtuosic transcriptions reminiscent of Liszt, Rachmaninoff and Alkan. Be inspired by these two incredible and distinctly unique musicians as they come together to perform classical and anime pop for one unforgettable night at the Esplanade!	66.0	98.0	38.0	38.0;48.0;68.0;78.0;98.0
https://www.esplanade.com/events/2015/celtic-bards?GenreNames=Music	(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = "//connect.facebook.net/en_US/sdk.js#xfbml=1&version=v2.3"; fjs.parentNode.insertBefore(js, fjs);}(document, 'script', 'facebook-jssdk')); Legacy Jig - Road to Lisdoonvarna at Fort Canning Legacy Jig followed by Road to Lisdoonvarna. One really sweaty afternoon in Fort Canning. Pamela on the tin whistle and Michelle on the guitar. Posted by Celtic Bards on Sunday, July 5, 2015 Celtic Bards is an instrumental Irish folk music group formed in 2013, consisting of members Pamela Ng and Michelle Ong. Both classically trained pianists for over a decade, they found a strong passion for the folk music of Northern Europe, passed down through the centuries in colorful, expressive melodies and lively rhythms. Pamela plays the bodhran (an irish frame drum) and the tin whistle, while Michelle also plays the tin whistle and the guitar. Celtic Bards have been actively performing in events and concerts since 2013 and recently began busking on the streets. They hope to spread the beauty of the folk music of Ireland and Northern Europe through their performances.	0.0	0.0	0.0	0.0
https://www.esplanade.com/events/2015/dausgaard-conducts-mahlers-tenth?GenreNames=Music	Thomas Dausgaard, conductor MAHLER Symphony No. 10 (Performing version by Deryck Cooke) Chief Conductor of the Swedish Chamber Orchestra Thomas Dausgaard directs the SSO in Mahler’s Tenth Symphony. Composed during a time of emotional turmoil in Mahler’s personal life, the final movement is a passionate reaffirmation of Mahler’s love for his wife Alma. The Tenth remained unfinished at the time of Mahler’s death in 1911, and it was only in 1964 that Deryck Cooke’s version – the most widely performed version today – was premiered. “Dausgaard's forces weaved through with authority and luminous beauty” – The Times More details Less details	41.5	75.0	15.0	15.0;22.0;32.0;45.0;60.0;75.0
https://www.esplanade.com/events/2015/didge-vibrations?GenreNames=Music	Didge Vibrations is a fusion band that takes a unique approach in their music. Frontman Kyle Ravin combines live magic with the mysterious sounds of the Australian didgeridoo, alongside the uplifiting rhythms of the flute, tabla and dholak. The band brings you songs from their EP titled Vakratunda, set to a story of man seeking water for his dry, arid land. Learn about playing method of the didgeridoo and embark on a magical and musical trip with Didge Vibrations.	0.0	0.0	0.0	0.0
https://www.esplanade.com/events/2015/dimensions-and-demons?GenreNames=Music	Dive into dream worlds coloured by words and music, the creative outcomes of three collaborative projects between Singapore writers and musicians. Each interprets a dream in all its intimacy and duality, navigating through the blurry spaces of consciousness and the boundaries of conscience. The work of Ferry and Stephanie Ye, Rain City is a series of bittersweet narratives that charts a course through a web of parallel existences and possibilities. Daren Shiau and Riot !n Magenta explore the surreal terrain in Lucid Dreams, where memory, regret and release intersect through a collision of beats, words, loops and phrases. An exercise in deromanticizing nostalgia, A Carnival of Confessions is a collaborative piece by prolific writer Dave Chua and music wondergirl weish, exploring the relation between guilt and imagination.	22.5	25.0	20.0	25.0;20.0
https://www.esplanade.com/events/2015/elisa-garcia?GenreNames=Music	Born in Uruguay, Elisa brings the music from her homeland to Singapore. Journey from Argentina and Chile to Mexico as Elisa brings traditional songs as well as original tunes inspired by the rhythms of Latin America. Facebook	0.0	0.0	0.0	0.0
